"treino_mean_squared_error,treino_accuracy,mean_squared_error,accuracy"
"0.3699142038822174,0.800000011920929,0.38093021512031555,0.8197183012962341"
"0.19282355904579163,0.800000011920929,0.19686494767665863,0.8197183012962341"
"0.12631270289421082,0.800000011920929,0.1449333131313324,0.8197183012962341"
"0.08065304905176163,0.8333333134651184,0.11141418665647507,0.8450704216957092"
"0.07774993032217026,0.8333333134651184,0.10364841669797897,0.8591549396514893"
"0.0656421035528183,0.8333333134651184,0.09464256465435028,0.8619718551635742"
"0.060047365725040436,0.8333333134651184,0.09277316927909851,0.8619718551635742"
"0.06177426874637604,0.8333333134651184,0.08860372006893158,0.8619718551635742"
"0.05577917769551277,0.8333333134651184,0.08597700297832489,0.8816901445388794"
"0.05747443065047264,0.8333333134651184,0.08548448234796524,0.8676056265830994"
"0.058722082525491714,0.8333333134651184,0.08063913881778717,0.8676056265830994"
"0.0622837170958519,0.8333333134651184,0.07978177815675735,0.8704225420951843"
"0.06589562445878983,0.8333333134651184,0.0783207044005394,0.8704225420951843"
"0.06235641613602638,0.8333333134651184,0.07722635567188263,0.8732394576072693"
"0.07622401416301727,0.8333333134651184,0.08381133526563644,0.8732394576072693"
"0.05686410889029503,0.8333333134651184,0.07447373867034912,0.8760563135147095"
"0.06022852286696434,0.8333333134651184,0.07376331835985184,0.8732394576072693"
"0.05881744250655174,0.8333333134651184,0.0727258250117302,0.8788732290267944"
"0.05857090279459953,0.8333333134651184,0.07207172363996506,0.8760563135147095"
"0.0749097689986229,0.8333333134651184,0.07922478020191193,0.8788732290267944"
"0.054545242339372635,0.8333333134651184,0.07065924257040024,0.8788732290267944"
"0.05205067619681358,0.8666666746139526,0.07064709812402725,0.8732394576072693"
"0.05922778323292732,0.8666666746139526,0.0686197280883789,0.8732394576072693"
"0.05500727519392967,0.8666666746139526,0.06817225366830826,0.8732394576072693"
"0.05765470489859581,0.8666666746139526,0.06770986318588257,0.8732394576072693"
"0.06074708700180054,0.8666666746139526,0.06825817376375198,0.8788732290267944"
"0.06381432712078094,0.8333333134651184,0.06797348707914352,0.8788732290267944"
"0.05259399488568306,0.8666666746139526,0.0657445639371872,0.8760563135147095"
"0.06805883347988129,0.8666666746139526,0.0674728974699974,0.8788732290267944"
"0.05498737096786499,0.8666666746139526,0.06444454193115234,0.8788732290267944"
"0.050103560090065,0.8666666746139526,0.0669495165348053,0.8788732290267944"
