"treino_mean_squared_error,treino_accuracy,mean_squared_error,accuracy"
"0.36551007628440857,0.36551007628440857,0.38190293312072754,0.38190293312072754"
"0.1922583431005478,0.1922583431005478,0.1965821236371994,0.1965821236371994"
"0.1713261604309082,0.1713261604309082,0.1791592389345169,0.1791592389345169"
"0.14700685441493988,0.14700685441493988,0.13976432383060455,0.13976432383060455"
"0.12583567202091217,0.12583567202091217,0.11696634441614151,0.11696634441614151"
"0.11350391060113907,0.11350391060113907,0.10662846267223358,0.10662846267223358"
"0.10634145885705948,0.10634145885705948,0.09861399978399277,0.09861399978399277"
"0.11822391301393509,0.11822391301393509,0.09691482037305832,0.09691482037305832"
"0.10380781441926956,0.10380781441926956,0.08502019941806793,0.08502019941806793"
"0.10714086145162582,0.10714086145162582,0.08135078102350235,0.08135078102350235"
"0.10918372124433517,0.10918372124433517,0.0787339136004448,0.0787339136004448"
"0.10345122218132019,0.10345122218132019,0.07636511325836182,0.07636511325836182"
"0.0990312397480011,0.0990312397480011,0.08082836866378784,0.08082836866378784"
"0.10940364003181458,0.10940364003181458,0.0744093582034111,0.0744093582034111"
"0.10369915515184402,0.10369915515184402,0.07253697514533997,0.07253697514533997"
"0.09077201783657074,0.09077201783657074,0.07081599533557892,0.07081599533557892"
"0.08030157536268234,0.08030157536268234,0.07003357261419296,0.07003357261419296"
"0.09540486335754395,0.09540486335754395,0.06959156692028046,0.06959156692028046"
"0.08258320391178131,0.08258320391178131,0.06907745450735092,0.06907745450735092"
"0.08737506717443466,0.08737506717443466,0.0665561705827713,0.0665561705827713"
"0.07954275608062744,0.07954275608062744,0.06838115304708481,0.06838115304708481"
"0.0813344419002533,0.0813344419002533,0.06705360114574432,0.06705360114574432"
"0.07792221754789352,0.07792221754789352,0.06715814769268036,0.06715814769268036"
"0.09290184825658798,0.09290184825658798,0.06681235134601593,0.06681235134601593"
"0.09334369003772736,0.09334369003772736,0.06621448695659637,0.06621448695659637"
"0.08264312148094177,0.08264312148094177,0.06494253128767014,0.06494253128767014"
"0.0766305923461914,0.0766305923461914,0.065224289894104,0.065224289894104"
"0.09037932753562927,0.09037932753562927,0.0652085617184639,0.0652085617184639"
"0.08785783499479294,0.08785783499479294,0.06466623395681381,0.06466623395681381"
"0.08124858886003494,0.08124858886003494,0.06721324473619461,0.06721324473619461"
"0.0861659124493599,0.0861659124493599,0.06609075516462326,0.06609075516462326"
"0.08661211282014847,0.08661211282014847,0.06361468881368637,0.06361468881368637"
"0.0937570109963417,0.0937570109963417,0.06520898640155792,0.06520898640155792"
"0.09683504700660706,0.09683504700660706,0.06900803744792938,0.06900803744792938"
"0.08609353750944138,0.08609353750944138,0.0643995851278305,0.0643995851278305"
"0.08720175921916962,0.08720175921916962,0.06477287411689758,0.06477287411689758"
"0.08085838705301285,0.08085838705301285,0.06938503682613373,0.06938503682613373"
"0.0824572965502739,0.0824572965502739,0.06250029802322388,0.06250029802322388"
"0.07285000383853912,0.07285000383853912,0.06851022690534592,0.06851022690534592"
"0.0833057388663292,0.0833057388663292,0.0632753074169159,0.0632753074169159"
"0.07860267162322998,0.07860267162322998,0.06192941963672638,0.06192941963672638"
"0.07734774053096771,0.07734774053096771,0.06265641003847122,0.06265641003847122"
"0.07808148115873337,0.07808148115873337,0.06449858844280243,0.06449858844280243"
"0.09013791382312775,0.09013791382312775,0.06272922456264496,0.06272922456264496"
"0.07618925720453262,0.07618925720453262,0.06901595741510391,0.06901595741510391"
"0.0889052227139473,0.0889052227139473,0.06333108991384506,0.06333108991384506"
"0.0843479186296463,0.0843479186296463,0.061066437512636185,0.061066437512636185"
"0.08432670682668686,0.08432670682668686,0.0604083314538002,0.0604083314538002"
"0.07659755647182465,0.07659755647182465,0.06077352538704872,0.06077352538704872"
"0.08328594267368317,0.08328594267368317,0.06322576850652695,0.06322576850652695"
"0.08013060688972473,0.08013060688972473,0.05968694016337395,0.05968694016337395"
"0.07974159717559814,0.07974159717559814,0.060287926346063614,0.060287926346063614"
"0.08648958057165146,0.08648958057165146,0.061588093638420105,0.061588093638420105"
"0.07674311846494675,0.07674311846494675,0.059264205396175385,0.059264205396175385"
"0.07992696762084961,0.07992696762084961,0.05898774415254593,0.05898774415254593"
"0.0858684852719307,0.0858684852719307,0.06866566091775894,0.06866566091775894"
"0.07109317928552628,0.07109317928552628,0.06128907576203346,0.06128907576203346"
"0.07969725877046585,0.07969725877046585,0.059522274881601334,0.059522274881601334"
"0.07819599658250809,0.07819599658250809,0.05887424945831299,0.05887424945831299"
"0.08435029536485672,0.08435029536485672,0.059528153389692307,0.059528153389692307"
"0.0829227939248085,0.0829227939248085,0.05850424990057945,0.05850424990057945"
"0.08074098080396652,0.08074098080396652,0.05820852518081665,0.05820852518081665"
"0.08528919517993927,0.08528919517993927,0.058975353837013245,0.058975353837013245"
"0.08035258948802948,0.08035258948802948,0.058300841599702835,0.058300841599702835"
"0.07974813133478165,0.07974813133478165,0.05730297416448593,0.05730297416448593"
"0.08019352704286575,0.08019352704286575,0.0583345927298069,0.0583345927298069"
"0.08324054628610611,0.08324054628610611,0.061075661331415176,0.061075661331415176"
"0.08564720302820206,0.08564720302820206,0.05701994150876999,0.05701994150876999"
"0.07694337517023087,0.07694337517023087,0.05999492481350899,0.05999492481350899"
"0.06682936102151871,0.06682936102151871,0.058358583599328995,0.058358583599328995"
"0.09522111713886261,0.09522111713886261,0.06298142671585083,0.06298142671585083"
"0.07815854996442795,0.07815854996442795,0.05738518387079239,0.05738518387079239"
"0.09118925034999847,0.09118925034999847,0.05966882407665253,0.05966882407665253"
"0.0782618522644043,0.0782618522644043,0.05656628683209419,0.05656628683209419"
"0.07622971385717392,0.07622971385717392,0.0561186708509922,0.0561186708509922"
"0.08405672013759613,0.08405672013759613,0.05600747838616371,0.05600747838616371"
"0.07950492948293686,0.07950492948293686,0.060829490423202515,0.060829490423202515"
"0.08854103833436966,0.08854103833436966,0.05744221806526184,0.05744221806526184"
"0.08387599885463715,0.08387599885463715,0.05624854564666748,0.05624854564666748"
"0.0789036899805069,0.0789036899805069,0.05579705536365509,0.05579705536365509"
"0.08852096647024155,0.08852096647024155,0.05931965634226799,0.05931965634226799"
"0.07890423387289047,0.07890423387289047,0.055103179067373276,0.055103179067373276"
"0.09714097529649734,0.09714097529649734,0.06077861413359642,0.06077861413359642"
"0.0813201442360878,0.0813201442360878,0.05517281964421272,0.05517281964421272"
"0.0775928646326065,0.0775928646326065,0.056285932660102844,0.056285932660102844"
"0.08732376247644424,0.08732376247644424,0.05528901889920235,0.05528901889920235"
"0.08760377764701843,0.08760377764701843,0.05545279383659363,0.05545279383659363"
"0.07798843085765839,0.07798843085765839,0.05591854080557823,0.05591854080557823"
