"treino_mean_squared_error,treino_accuracy,mean_squared_error,accuracy"
"0.36037081480026245,0.800000011920929,0.37191927433013916,0.825352132320404"
"0.16193659603595734,0.800000011920929,0.16867707669734955,0.8197183012962341"
"0.09737683832645416,0.800000011920929,0.1137670949101448,0.8366197347640991"
"0.08359599858522415,0.800000011920929,0.10487118363380432,0.8422535061836243"
"0.06907279789447784,0.800000011920929,0.10044229030609131,0.8647887110710144"
"0.06538797914981842,0.800000011920929,0.089511439204216,0.8591549396514893"
"0.06320293992757797,0.8333333134651184,0.08631059527397156,0.8563380241394043"
"0.05280524119734764,0.8333333134651184,0.08187367767095566,0.8619718551635742"
"0.048435110598802567,0.800000011920929,0.08171290904283524,0.8732394576072693"
"0.051801521331071854,0.800000011920929,0.07808327674865723,0.8676056265830994"
"0.05491607263684273,0.8333333134651184,0.07674846053123474,0.8704225420951843"
"0.048664119094610214,0.8333333134651184,0.07379563897848129,0.8647887110710144"
"0.05508041754364967,0.8333333134651184,0.07348135113716125,0.8676056265830994"
"0.06359104067087173,0.8333333134651184,0.07698985189199448,0.8704225420951843"
"0.05622674524784088,0.8333333134651184,0.07177723199129105,0.8676056265830994"
"0.05366651713848114,0.8333333134651184,0.0696817934513092,0.8704225420951843"
"0.050311483442783356,0.800000011920929,0.06933248788118362,0.8676056265830994"
"0.04577021673321724,0.8333333134651184,0.06878018379211426,0.8704225420951843"
"0.046050772070884705,0.8333333134651184,0.06748329848051071,0.8704225420951843"
"0.05703047662973404,0.8333333134651184,0.07020246237516403,0.8788732290267944"
"0.042331576347351074,0.8999999761581421,0.07077927142381668,0.8732394576072693"
"0.043590329587459564,0.8333333134651184,0.06631478667259216,0.8704225420951843"
"0.05294866859912872,0.8333333134651184,0.06674060225486755,0.8704225420951843"
"0.044901151210069656,0.8666666746139526,0.06467949599027634,0.8676056265830994"
"0.04491119459271431,0.8333333134651184,0.0672168880701065,0.8704225420951843"
"0.04400268942117691,0.8666666746139526,0.06365224719047546,0.8704225420951843"
